tag_name,tag_id
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #based #lang:en #unfinished:proto,201
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #based #lang:ja,202
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #based:movie #lang:en,203
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #based:movie:disney #lang:en,204
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #based:movie:disney #lang:en #rerelease:disneyclassic,205
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #based:movie:disney #lang:en #unfinished:sample,206
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #based:movie:disney #port:sega>megadrive #lang:en,207
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #based:movie:disney #port:sega>megadrive #lang:en #rev:1,208
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #based:movie:disney #reboxed #lang:en,209
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #based:movie:disney #reboxed:disneysclassic #lang:en,210
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #port:commodore>amiga #lang:en,211
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #port:commodore>amiga #lang:en #unfinished:beta,212
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #search:franchise>castlevania:feature>dracula #lang:en,213
#players:1 #genre:action>platformer #compatibility:gameboy>mono>sgb #search:franchise>castlevania:feature>dracula #lang:ja,214
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono #lang:en,215
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono #reboxed:classicserie #lang:en,216
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono #reboxed:playerschoice #lang:en,217
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono #search:feature>mario #lang:en,218
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono #search:feature>mario #lang:en #rev:1,219
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono #search:feature>mario #lang:en #rev:2,220
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono #search:feature>mario #reboxed:classicserie #lang:en #rev:2,221
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono #search:feature>mario #reboxed:playerschoice #lang:en #rev:1,222
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono>sgb #lang:en,223
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono>sgb #lang:en #unfinished:beta,224
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono>sgb #lang:ja,225
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono>sgb #lang:ja #unfinished:proto,226
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono>sgb #reboxed:classicserie #lang:en,227
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono>sgb #reboxed:classicserie #lang:en #rev:1,228
#players:1 #genre:action>platformer #embedded:backup>battery #save:backup #compatibility:gameboy>mono>sgb #reboxed:playerschoice #lang:en,229
#players:1 #genre:action>platformer #port:sega>megadrive #compatibility:gameboy>mono #lang:en,230
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based #lang:en,231
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based #lang:en #unfinished:beta,232
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based #lang:en:fr:de,233
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based #reboxed #lang:en:fr:de,234
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:disney #search:feature>mickey #lang:en,235
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:disney #search:feature>mickey #lang:ja,236
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:disney #search:feature>mickey #lang:ja #rev:1,237
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:disney #search:feature>mickey #port:nintendo>famicom #lang:en,238
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:disney #search:feature>mickey #reboxed:playerschoice #lang:en,239
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:looneytunes #lang:en,240
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:looneytunes #lang:ja,241
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:manganime #lang:ja,242
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:movie #lang:en,243
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:movie #lang:ja,244
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:movie #reboxed #lang:en,245
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:smurfs #lang:en:fr:de:es,246
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #based:smurfs #reboxed #lang:en:fr:de:es,247
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #lang:en,248
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #lang:en #rev:1,249
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #lang:en #unfinished:beta,250
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #lang:en #unfinished:proto,251
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #lang:en #unfinished:sample,252
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #lang:en #unlicensed:clone,253
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #lang:en:fr:de:es,254
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #lang:en:fr:de:es:it,255
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #lang:ja,256
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #port:nintendo>famicom #lang:en,257
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #port:nintendo>famicom #lang:ja,258
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #reboxed:playerschoice #lang:en,259
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #search:franchise>castlevania:feature>dracula #lang:en,260
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #search:franchise>castlevania:feature>dracula #lang:en #rerelease:castlevaniaanniversary,261
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #search:franchise>castlevania:feature>dracula #lang:ja,262
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #search:franchise>castlevania:feature>dracula #lang:ja #rerelease:castlevaniaanniversary,263
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #search:franchise>castlevania:feature>dracula #port:nintendo>famicom #lang:en,264
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono #search:franchise>castlevania:feature>dracula #port:nintendo>famicom #lang:ja,265
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono>sgb #based #lang:en:es:it:sv,266
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono>sgb #based #lang:en:es:it:sv #unfinished:beta,267
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono>sgb #based #reboxed #lang:en:es:it:sv,268
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono>sgb #based #reboxed #lang:en:fr:de:nl,269
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono>sgb #based:disney #search:feature>mickey #lang:ja,270
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono>sgb #based:looneytunes #lang:en,271
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono>sgb #based:looneytunes #rev:1 #lang:en,272
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono>sgb #based:manganime #lang:ja,273
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono>sgb #based:marvel #lang:en,274
#players:1 #genre:action>platformer #save:password #compatibility:gameboy>mono>sgb #based:movie #lang:en,275
