tag_name,tag_id
#players:1 #genre:adventure:action>maze #search:3d>stereo #addon:glasses>3dglasses #lang:en #rerelease:3dfukkoku>2,215
#players:1 #genre:adventure:action>platformer #port:nintendo>famicom #lang:en:fr:de:es:it,216
#players:1 #genre:adventure:notagame>educational #port:apple>apple2 #lang:en,217
#players:1 #genre:brawler #addon:expansion>fmsoundunit #port:arcade #lang:en,218
#players:1 #genre:brawler #based:manganime #compatibility:mark3>goldcartridge1 #lang:ja,219
#players:1 #genre:brawler #based:movie #lang:en #unlicensed,220
#players:1 #genre:brawler #port:arcade #lang:en,221
#players:1 #genre:brawler #port:arcade #lang:en #unfinished:demo,222
#players:1 #genre:brawler #port:sega>megadrive #lang:en,223
#players:1 #genre:brawler:shooting>gallery:action>runandgun #port:arcade #lang:en,224
#players:1 #genre:minigames #lang:pt,225
#players:1 #genre:minigames:puzzle #based:disney #search:feature>mickey #port:sega>gamegear #lang:en,226
#players:1 #genre:notagame #search:feature>sonic #lang:en #unfinished:proto,227
#players:1 #genre:notagame>drawing #lang:en #unfinished:proto,228
#players:1 #genre:notagame>educational #search:feature>sonic #lang:en #unfinished:proto,229
#players:1 #genre:notagame>educational:minigames #addon:expansion>fmsoundunit #lang:ja #unfinished:proto,230
#players:1 #genre:notagame>sound #based #lang:en #unfinished:proto,231
#players:1 #genre:notagame>sound #based:movie #lang:en #unfinished:proto,232
#players:1 #genre:notagame>test #lang:en #rev:1 #unfinished:proto,233
#players:1 #genre:notagame>test #lang:en #unfinished:proto,234
#players:1 #genre:parlor>bowling:minigames #based #lang:en,235
#players:1 #genre:parlor>pinball>jackpot:board>cards:minigames #save:password #addon:expansion>fmsoundunit #lang:en,236
#players:1 #genre:puzzle #port:arcade #lang:en #unlicensed,237
#players:1 #genre:puzzle:action #port:commodore>amiga #lang:en #unfinished:proto,238
#players:1 #genre:puzzle:action #save:password #port:commodore>amiga #lang:en,239
#players:1 #genre:puzzle:action #save:password #port:commodore>amiga #lang:en #unfinished:beta,240
#players:1 #genre:puzzle:action>platformer #embedded:backup>battery #save:backup #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge1 #lang:en,241
#players:1 #genre:puzzle:action>platformer #embedded:backup>battery #save:backup #addon:expansion>fmsoundunit #lang:en,242
#players:1 #genre:puzzle:action>platformer #embedded:backup>battery #save:backup #addon:expansion>fmsoundunit #lang:en #unlicensed,243
#players:1 #genre:puzzle:action>platformer #lang:en #unfinished:beta,244
#players:1 #genre:puzzle:action>platformer #save:password #addon:expansion>fmsoundunit #port:arcade #compatibility:mark3>silvercartridge #lang:en,245
#players:1 #genre:puzzle:action>platformer #save:password #addon:expansion>fmsoundunit #port:arcade #lang:ja #unfinished:beta,246
#players:1 #genre:puzzle:board>mahjong #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge1 #lang:ja,247
#players:1 #genre:puzzle:board>mahjong #addon:expansion>fmsoundunit #lang:ja,248
#players:1 #genre:puzzle:board>mahjong #addon:expansion>fmsoundunit #lang:ja #unfinished:beta,249
#players:1 #genre:puzzle>drop #lang:en #unlicensed:clone,250
#players:1 #genre:puzzle>drop #save:password #port:arcade #lang:en,251
#players:1 #genre:puzzle>drop #save:password #port:arcade:sega>gamegear #lang:en,252
#players:1 #genre:racing #addon:controller>paddlecontrol:expansion>fmsoundunit #compatibility:mark3>goldcartridge2 #port:arcade #lang:en,253
#players:1 #genre:racing #addon:controller>paddlecontrol:expansion>fmsoundunit #port:arcade #lang:en,254
#players:1 #genre:racing #addon:controller>paddlecontrol:expansion>fmsoundunit #port:arcade #reboxed:bluebox #lang:en,255
#players:1 #genre:racing #addon:expansion>fmsoundunit #compatibility:mark3>goldcartridge1 #lang:en,256
#players:1 #genre:racing #genre:action #port:arcade #lang:en,257
#players:1 #genre:racing #port:msx #lang:en #unlicensed,258
#players:1 #genre:racing #search:3d>stereo #addon:glasses>3dglasses #addon:controller>paddlecontrol:expansion>fmsoundunit #lang:en,259
#players:1 #genre:racing #search:3d>stereo #addon:glasses>3dglasses #port:arcade #lang:en #rerelease:3dfukkoku>1,260
#players:1 #genre:racing #search:3d>stereo #addon:glasses>3dglasses:controller>paddlecontrol:expansion>fmsoundunit #lang:en,261
#players:1 #genre:racing #search:3d>stereo #addon:glasses>3dglasses:controller>paddlecontrol:expansion>fmsoundunit #lang:en #unfinished:beta,262
#players:1 #genre:racing:action #port:arcade #lang:en,263
#players:1 #genre:racing:action #port:arcade #lang:en #unfinished:beta,264
#players:1 #genre:racing:action #port:msx #lang:en #unlicensed,265
#players:1 #genre:racing:sports>formula1 #addon:controller>paddlecontrol:expansion>fmsoundunit #compatibility:mark3>goldcartridge2 #lang:en,266
#players:1 #genre:racing:sports>formula1 #compatibility:mark3>goldcartridge1 #lang:en,267
#players:1 #genre:racing:sports>formula1 #lang:en,268
#players:1 #genre:racing:sports>formula1 #lang:en #unfinished:beta,269
#players:1 #genre:racing:sports>formula1 #lang:en #unlicensed,270
