game_id,screen_title_en,screen_title_native,release_date,md5,sha1,sha256,sha512
battlecircuit,Battle Circuit,,1997-03-19,1b26bb9479c416bc17827bb861a026c0,967131646edfd1fc3fb5088700ae1cd0a9c958da,5e7201e3acea5f2722ed7f0292e9db8bd5621d736744845d1d2cb23a9829ceff,68ded26f0886338b7fac2153e669d01cb3848d5fcb706569ed25b05f253fbf3d56bc4ab56ae168e15e013e54ac42a6d0ab82fff07f7b06db312de6b18ca07a92
battlecircuit,Battle Circuit,,1997-03-19,1b26bb9479c416bc17827bb861a026c0,967131646edfd1fc3fb5088700ae1cd0a9c958da,5e7201e3acea5f2722ed7f0292e9db8bd5621d736744845d1d2cb23a9829ceff,68ded26f0886338b7fac2153e669d01cb3848d5fcb706569ed25b05f253fbf3d56bc4ab56ae168e15e013e54ac42a6d0ab82fff07f7b06db312de6b18ca07a92
battlecircuit,Battle Circuit (Phoenix Edition),,1997-03-19,1b26bb9479c416bc17827bb861a026c0,967131646edfd1fc3fb5088700ae1cd0a9c958da,5e7201e3acea5f2722ed7f0292e9db8bd5621d736744845d1d2cb23a9829ceff,68ded26f0886338b7fac2153e669d01cb3848d5fcb706569ed25b05f253fbf3d56bc4ab56ae168e15e013e54ac42a6d0ab82fff07f7b06db312de6b18ca07a92
blackdragon,Black Dragon,Black Dragon ブラックドラゴン,1987,d7db5d7340e2c66739c14ae04670b4ce,ca9f828c324aa60a4c714a611c82ba1fcaecbb72,da6038db3b02923b303629e57efa8136be4c2c157eb9eb14d34a2e3f16813c7f,3b107400bdcddd5465342ce599b1193453124f539f90f90095601dda1b9d384962e35739fd6e09c46a961fd7b82a9e304946859fe4418ef33c407e059bc42ab8
blackdragon,Black Tiger,,1987,d7db5d7340e2c66739c14ae04670b4ce,ca9f828c324aa60a4c714a611c82ba1fcaecbb72,da6038db3b02923b303629e57efa8136be4c2c157eb9eb14d34a2e3f16813c7f,3b107400bdcddd5465342ce599b1193453124f539f90f90095601dda1b9d384962e35739fd6e09c46a961fd7b82a9e304946859fe4418ef33c407e059bc42ab8
blackdragon,Black Tiger,,1987,d7db5d7340e2c66739c14ae04670b4ce,ca9f828c324aa60a4c714a611c82ba1fcaecbb72,da6038db3b02923b303629e57efa8136be4c2c157eb9eb14d34a2e3f16813c7f,3b107400bdcddd5465342ce599b1193453124f539f90f90095601dda1b9d384962e35739fd6e09c46a961fd7b82a9e304946859fe4418ef33c407e059bc42ab8
blockblock,Block Block,,1991-09-10,3a06d216eaab5859b013920a95f78eb7,0f957d7633f88cafd822b2635853fce2dd0c3d25,fad0ff0914ac28fec58a9d308a44ca19377e049585e7133bf7719f5e9caf198b,85e134fbc1d79bda821d2bd97177fe9f045175ee0e0579b0ee191d61024648b688d462286d5d75c25c63d6c1ae67f3748b319a00acabbc6dae343dc9ead4ba3c
blockblock,Block Block,,1991-09-10,3a06d216eaab5859b013920a95f78eb7,0f957d7633f88cafd822b2635853fce2dd0c3d25,fad0ff0914ac28fec58a9d308a44ca19377e049585e7133bf7719f5e9caf198b,85e134fbc1d79bda821d2bd97177fe9f045175ee0e0579b0ee191d61024648b688d462286d5d75c25c63d6c1ae67f3748b319a00acabbc6dae343dc9ead4ba3c
blockblock,Block Block,,1991-11-06,3a06d216eaab5859b013920a95f78eb7,0f957d7633f88cafd822b2635853fce2dd0c3d25,fad0ff0914ac28fec58a9d308a44ca19377e049585e7133bf7719f5e9caf198b,85e134fbc1d79bda821d2bd97177fe9f045175ee0e0579b0ee191d61024648b688d462286d5d75c25c63d6c1ae67f3748b319a00acabbc6dae343dc9ead4ba3c
blockblock,Block Block,,1991-12-19,3a06d216eaab5859b013920a95f78eb7,0f957d7633f88cafd822b2635853fce2dd0c3d25,fad0ff0914ac28fec58a9d308a44ca19377e049585e7133bf7719f5e9caf198b,85e134fbc1d79bda821d2bd97177fe9f045175ee0e0579b0ee191d61024648b688d462286d5d75c25c63d6c1ae67f3748b319a00acabbc6dae343dc9ead4ba3c
cadillacsanddinosaurs,Cadillacs Kyōryū Shinseiki,Cadillacs 恐竜新世紀,1993-02-01,981b8ac9083b679da4408170c2af4fcf,a1e2df98e49cd2e4ae5d56c24b9a0f302b38d74e,06a2fe22b069612c54a4d58d4c0333549096cd0ee27439621203478c14bcbc53,c1310dd1ebac8331e6935d5bbd9f17b23d6cda0a7e1fff2c4bf20eda419db06ca5c8fb5dcf1330a2015e3bafc99917eababf00fb7343f729dbc92819f186ddd8
cadillacsanddinosaurs,Cadillacs and Dinosaurs,,1993-02-23,981b8ac9083b679da4408170c2af4fcf,a1e2df98e49cd2e4ae5d56c24b9a0f302b38d74e,06a2fe22b069612c54a4d58d4c0333549096cd0ee27439621203478c14bcbc53,c1310dd1ebac8331e6935d5bbd9f17b23d6cda0a7e1fff2c4bf20eda419db06ca5c8fb5dcf1330a2015e3bafc99917eababf00fb7343f729dbc92819f186ddd8
cadillacsanddinosaurs,Cadillacs and Dinosaurs,,1993-02-01,981b8ac9083b679da4408170c2af4fcf,a1e2df98e49cd2e4ae5d56c24b9a0f302b38d74e,06a2fe22b069612c54a4d58d4c0333549096cd0ee27439621203478c14bcbc53,c1310dd1ebac8331e6935d5bbd9f17b23d6cda0a7e1fff2c4bf20eda419db06ca5c8fb5dcf1330a2015e3bafc99917eababf00fb7343f729dbc92819f186ddd8
cadillacsanddinosaurs,Cadillacs and Dinosaurs,,1993-02-01,981b8ac9083b679da4408170c2af4fcf,a1e2df98e49cd2e4ae5d56c24b9a0f302b38d74e,06a2fe22b069612c54a4d58d4c0333549096cd0ee27439621203478c14bcbc53,c1310dd1ebac8331e6935d5bbd9f17b23d6cda0a7e1fff2c4bf20eda419db06ca5c8fb5dcf1330a2015e3bafc99917eababf00fb7343f729dbc92819f186ddd8
capcomsportsclub,CAPCOM Sports Club,,1997-07-22,28510524851cdd16d175d37da80b1048,dda9e116d39b44d5f5aea1eb48de73a85d3ea97c,34ab6745eb8cb2f7371896590e610d73d3b77f0516e7d1747ba772db6a6c6637,1698e4487e2a3d0931d612ee893bb664d52a9a7a982c3f3b0d3e1de1ce07a7755393589d189fe1c97370a69618523969c300ac6cad8a63353e13f89316aeda0f
capcomsportsclub,CAPCOM Sports Club,,1997-07-22,28510524851cdd16d175d37da80b1048,dda9e116d39b44d5f5aea1eb48de73a85d3ea97c,34ab6745eb8cb2f7371896590e610d73d3b77f0516e7d1747ba772db6a6c6637,1698e4487e2a3d0931d612ee893bb664d52a9a7a982c3f3b0d3e1de1ce07a7755393589d189fe1c97370a69618523969c300ac6cad8a63353e13f89316aeda0f
capcomsportsclub,CAPCOM Sports Club,,1997-07-22,28510524851cdd16d175d37da80b1048,dda9e116d39b44d5f5aea1eb48de73a85d3ea97c,34ab6745eb8cb2f7371896590e610d73d3b77f0516e7d1747ba772db6a6c6637,1698e4487e2a3d0931d612ee893bb664d52a9a7a982c3f3b0d3e1de1ce07a7755393589d189fe1c97370a69618523969c300ac6cad8a63353e13f89316aeda0f
capcomsportsclub,CAPCOM Sports Club,,1997-07-22,28510524851cdd16d175d37da80b1048,dda9e116d39b44d5f5aea1eb48de73a85d3ea97c,34ab6745eb8cb2f7371896590e610d73d3b77f0516e7d1747ba772db6a6c6637,1698e4487e2a3d0931d612ee893bb664d52a9a7a982c3f3b0d3e1de1ce07a7755393589d189fe1c97370a69618523969c300ac6cad8a63353e13f89316aeda0f
