game_id,screen_title_en,screen_title_native,release_date,md5,sha1,sha256,sha512
wonderboy3monsterlair,Wonder Boy III: Monster Lair,,1988,045a9116c9cf7a06631970dc747396ea,38e6ac577a7dcbe497d5a87feff09e471b3c3559,86064cd37ae0a3b5bb0e9d65693240ae6d62e698bc0614b28ea8c823fd12f1fa,9a9dbb0795423968c3763fc2c39da7cb8ae11f28bd15836aeaaee5a95546d0b3fafc882ec1b63624aeae4d8fb3abae39e1c3248f9c760c68ef0ada478c4b6da9
wrestlewar,Wrestle War,,1989-02,bfb52f4182f5c39abc325d1f9921d3b5,3bec027a98e4ce6246da6068c0b48774012e1e95,e64d7549fd858f8d269c1076b294e483a50cd5725cd230d3293e56185695c36d,a565e84b0ad5a779b9f7f0577ed4125ff9a7259f8db8a268d89b9768cbb23d1b05dc753f7cb90e36c788039d11e30da8a5eec5f127bb467862cdbe6e1df0eb70
wrestlewar,Wrestle War,,1989,bfb52f4182f5c39abc325d1f9921d3b5,3bec027a98e4ce6246da6068c0b48774012e1e95,e64d7549fd858f8d269c1076b294e483a50cd5725cd230d3293e56185695c36d,a565e84b0ad5a779b9f7f0577ed4125ff9a7259f8db8a268d89b9768cbb23d1b05dc753f7cb90e36c788039d11e30da8a5eec5f127bb467862cdbe6e1df0eb70
wrestlewar,Wrestle War,,1989,bfb52f4182f5c39abc325d1f9921d3b5,3bec027a98e4ce6246da6068c0b48774012e1e95,e64d7549fd858f8d269c1076b294e483a50cd5725cd230d3293e56185695c36d,a565e84b0ad5a779b9f7f0577ed4125ff9a7259f8db8a268d89b9768cbb23d1b05dc753f7cb90e36c788039d11e30da8a5eec5f127bb467862cdbe6e1df0eb70
yattermanplus,Yatterman Plus,ヤッターマン プラス,1998-10-06,1fbbca289e31fef43e300df5f2e38958,ddd8cee0026b4b02b56d5f0fd010acebe10e0ad3,2c265d0cc34c1f210fa0f808b580190e9d5d61de39bbb9c87bad046cf8c5e989,c9acaee78af14e295c8a5513ad59dd879093014b86cc36479b71a0d21a31fb0df4e9d9714d6369505576dbc58caef17153e25a48ea5011bd2c8dc8be22a8d5bc
zaxxon,Zaxxon,,1982,28a5d494ae74bc4a13e0034d3fa858d8,89808904af001b29f82fbc0d3b38c316bd89eeb1,964828f2cbad8df034ffe5ea719959735e2801937607fdf0610150eb9250351e,966a9cb00942e6cc70001cf897bc16271afcfc8ea37d392d669e8167b200039bf185d32502e1f050397623e395c785b97de66191ffdca2c0bcb643a49df77c52
zennihonprowresfeaturingvirtua,Zen Nihon ProWres Featuring Virtua,全日本プロレス Featuring Virtua: All Japan Pro Wrestling,1997-11-23,fbf5fbb5ffc2c33eb0b6d053b7999c5b,aa2bf0c107152a6fe9756b356adbc7a301b8d822,2d8cbcfc1fd59158835fc7a41d8b2a47b909c7b2b54c8e59a921001b5718a332,15da05955192bed72955ce167b3f94a2ce57e545686d79dc5b701d3edd0f170af397c065375a438ed66659cee544872dbbed7f368392bb5f9ad9efb400b61b20
zennihonprowresfeaturingvirtua,All Japan Pro-Wrestling Featuring Virtua,,1997-11-23,fbf5fbb5ffc2c33eb0b6d053b7999c5b,aa2bf0c107152a6fe9756b356adbc7a301b8d822,2d8cbcfc1fd59158835fc7a41d8b2a47b909c7b2b54c8e59a921001b5718a332,15da05955192bed72955ce167b3f94a2ce57e545686d79dc5b701d3edd0f170af397c065375a438ed66659cee544872dbbed7f368392bb5f9ad9efb400b61b20
zenkokuseifukubishoujograndprixfindlove,Zenkoku Seifuku Bishōjo Grand-Prix: Find Love,全国制服美少女グランプリ Find Love ファインドラブ,1997-12-12,57e71d9036087beda027592bd9dc83e3,e54d25db6454304dcace5c7c91a19bdca4e40eb3,10c4846c39189b98109a5b8d0ea4e43c2732cd7c5ce48e44dbe597e58d299da7,516aa961225e55941aaf4eed024b6c6906ef82bf83398649f097b9b8a5066a74eda0536ae855ebce9c0518a9099d861c06300644a097da76ef1e04979c9863b0
zoom909,Zoom 909,,1982-11-30,dceb48c483f667b02fb9c2b892698e9d,bef7c006f4b6b24eb9fa28e58fc0712f6f9d79cf,76d5fa5fcfa4b17938c6323988d0ad0ae40ef48609f67b55a45e378697080024,ad2cdd75a350c882eb0bdf9eb918068756c5b9308fb04b22eac452e8aff4cab736b6c7e4640ec3bc269ceeb567f26b102a272a2d4a8b76e8bbeee3a67d369b0a
zoom909,Buck Rogers: Planet of Zoom,,1982-11-30,dceb48c483f667b02fb9c2b892698e9d,bef7c006f4b6b24eb9fa28e58fc0712f6f9d79cf,76d5fa5fcfa4b17938c6323988d0ad0ae40ef48609f67b55a45e378697080024,ad2cdd75a350c882eb0bdf9eb918068756c5b9308fb04b22eac452e8aff4cab736b6c7e4640ec3bc269ceeb567f26b102a272a2d4a8b76e8bbeee3a67d369b0a
zoom909,Buck Rogers: Planet of Zoom,,1982-11-30,dceb48c483f667b02fb9c2b892698e9d,bef7c006f4b6b24eb9fa28e58fc0712f6f9d79cf,76d5fa5fcfa4b17938c6323988d0ad0ae40ef48609f67b55a45e378697080024,ad2cdd75a350c882eb0bdf9eb918068756c5b9308fb04b22eac452e8aff4cab736b6c7e4640ec3bc269ceeb567f26b102a272a2d4a8b76e8bbeee3a67d369b0a
zoom909,Buck Rogers: Planet of Zoom,,1982-11-30,dceb48c483f667b02fb9c2b892698e9d,bef7c006f4b6b24eb9fa28e58fc0712f6f9d79cf,76d5fa5fcfa4b17938c6323988d0ad0ae40ef48609f67b55a45e378697080024,ad2cdd75a350c882eb0bdf9eb918068756c5b9308fb04b22eac452e8aff4cab736b6c7e4640ec3bc269ceeb567f26b102a272a2d4a8b76e8bbeee3a67d369b0a
zunzunkyounoyabou,Zunzunkyō no Yabō,ずんずん教の野望,1994-08,9d4f6d8e407952fc076214152b92ada3,ca26857672fbfced1719ac995f381b31f9350c00,fdde141d9c123f4e87135ebddcc28585301d419ba81e7eda2c55669addec9553,539dbbf727e430125ea21e826bc098807decc3e123d5a988acf3395155339d43b2c608a5b63ce8207e3e8420afeec9625af5e1c872c9ac1324f5a8682740200d
