game_id,region_id
phantom2040,24
phelios,24
pinkgoestohollywood,24
pinocchio,24
piratesgold,24
pitfallthemayanadventure,24
pitfighter,24
pocahontas,24
populous,24
powermonger,24
wrestleball,24
predator2,24
primalrage,24
primetimenfl,24
princeofpersia,24
promovessoccer,24
proquarterback,24
puggsy,24
quackshotgaruziaounohihou,24
fourtrax,24
rbibaseball3,24
rbibaseball4,24
rbibaseball93,24
rbibaseball94,24
racedrivin,24
babytrex,24
raidendensetsu,24
raidendensetsu,24
rambo3md,24
rampart,24
exranza,24
rastansaga2,24
redzone,24
revolutionx,24
richardscarrysbusytown,24
ringsofpower,24
risk,24
riskywoods,24
ristartheshootingstar,24
roadrash,24
roadrash2,24
roadrash3,24
roadblasters,24
robocop3,24
robocopversustheterminator,24
rocknrollracing,24
rocketknightadventures,24
rogerclemensmvpbaseball,24
rollingthunder2,24
rollingthunder3,24
rolototherescue,24
sangokushi2,24
sangokushi3,24
rugbyworldcup1995,24
darius2,24
saintsword,24
samuraispirits,24
musclebomber,24
scoobydoomystery,24
seaquestdsv,24
segachannel,24
segachannel,24
segasaoundtool,24
separationanxiety,24
sesamestreetcountingcafe,24
shadowdancerthesecretofshinobi,24
shadowdancerthesecretofshinobi,24
shadowrun,24
shanghai2,24
shaqfu,24
shiningforcethelegacyofgreatintention,24
shiningforce2inishienofuuin,24
shiningandthedarkness,24
thesupershinobi2,24
shijousaidainosoukoban,24
sidepocket,24
skeletonkrew,24
skitchin,24
tongueofthefatman,24
smashtv,24
socket,24
solfeace,24
solfeace,24
thechaosengine,24
sonicandknuckles,24
sonicandknuckles3,24
sonic3dblast,24
soniccompilation,24
sonicspinball,24
sonicspinball,24
sonicthehedgehog,24
sonicthehedgehog,24
sonicthehedgehog2,24
sonicthehedgehog3,24
sonicthehedgehog3,24
sonicthehedgehog3,24
sorcerkingdom,24
spaceharrier2,24
spaceinvaders90,24
sparksterrocketknightadventures2,24
speedball2brutaldeluxe,24
spidermanacclaim,24
spidermanvsthekingpin,24
spidermanvenommaximumcarnage,24
spidermanxmeninarcaderevenge,24
spiritualwarfare,24
splatterhousepart2,24
splatterhousepart2,24
splatterhousepart3,24
sportstalkbaseball,24
spotgoestohollywood,24
starcontrol,24
bluealmanac,24
startrekdeepspaceninecrossroadsoftime,24
startrekthenextgenerationeftp,24
startrekthenextgenerationeftp,24
starflight,24
stargatemovie,24
steeltalons,24
stimpysinvention,24
stormlord,24
streetfighter2dashturbohf,24
streetsmart,24
bareknuckle,24
bareknuckle,24
bareknuckle2,24
bareknuckle3,24
striderhiryuu,24
subterrania,24
summerchallenge,24
sunsetriders,24
superbaseball2020,24
superbattleship,24
superhangon,24
superhighimpact,24
hydlide3thespacememories,24
supermonacogp,24
supermonacogp,24
supermonacogp,24
superoffroad,24
superoffroad,24
jordanvsbird,24
jordanvsbird,24
superstreetfighter2tnc,24
superthunderblade,24
supervolleyball,24
supermantmos,24
swordofsodan,24
vermilion,24
sdvalis,24
sylvesterandyweetyincageycapers,24
syndicate,24
terminator2judgmentday16bit,24
t2thearcadegame,24
talespinsega,24
assaultsuitleynos,24
taskforceharrierex,24
tazmaniamd,24
technoclash,24
technocop,24
tecmosuperbaseball,24
tecmosuperbowl,24
tecmosuperbowl2,24
tecmosuperbowl3,24
tecmosuperhockey,24
tecmosupernbabasketball,24
tecmoworldcup90,24
tmntreturnoftheshredder,24
tmnttournamentfightersmd,24
theaddamsfamily,24
theadventuresofbatmanandrobin,24
theadventuresofrockyandbullwinkleandfriends,24
theaquaticgamesstarringjamespondandtheaquabats,24
theberenstainbearscampingadventure,24
thedeathandreturnofsuperman,24
thedueltestdrive2,24
thedueltestdrive2,24
thefaerytaleadventure,24
theflintstonesmd,24
gadgettwins,24
mickeytominniemagicaladventure2thegreatcircusmystery,24
thegreatwaldosearch,24
thehumans,24
theimmortal,24
theincrediblecrashdummies,24
theincrediblehulk,24
thejunglebook,24
thelawnmowerman,24
thelionking,24
thelostvikings,24
thelostvikings,24
thelostworldjurassicpark,24
themagicschoolbus,24
themiraclepianoteachingsystemmd,24
theooze,24
thepagemaster,24
thepiratesofdarkwatermd,24
thepunisher,24
thesupershinobi,24
thesupershinobi,24
thesupershinobi,24
thesupershinobi,24
thesimpsonsbvtsm,24
thesimpsonsbartsnightmare,24
koutetsuteikoku,24
koutetsuteikoku,24
theterminator,24
thetick,24
themepark,24
thomasthetankengineandfriendsmd,24
thunderforce2,24
thunderforce3,24
thunderfox,24
timekillers,24
tinhead,24
tinhead,24
tinytoonadventuresacmeallstars,24
tinytoonadventuresacmeallstars,24
tinytoonadventuresbustershiddentreasure,24
tinytoonadventuresbustershiddentreasure,24
tnnbasstournamentofchampions,24
tnnoutdoorsbasstournament96,24
toddsadventuresinslimeworld,24
toejamandearl,24
toejamandearlinpaniconfunkotron,24
toejamandearlinpaniconfunkotron,24
jujudensetsumd,24
tomandjerryfranticantics,24
superleague,24
superleague,24
tonylarussabaseball,24
topgear2,24
toughmancontest,24
toxiccrusaders,24
toystory,24
toys,24
trampolineterror,24
minatonotraysia,24
tripleplaygold,24
tripleplay96,24
megagames1,24
battlemania,24
troyaikmannflfootball,24
truelies,24
tatsujin,24
turrican,24
kyuukyokutiger,24
crudebuster,24
megalomania,24
ultimatemortalkombat3,24
volfied,24
daikoukaijidai,24
turrican2,24
unnecessaryroughness95,24
urbanstrike,24
teamusabasketball,24
mugensenshivalistloafs,24
valis3,24
kuugaoperationcodevaportrail,24
vectorman,24
vectorman,24
vectorman2,24
viewpoint,24
virtuafighter2,24
virtuaracing,24
virtualbart,24
virtualpinball,24
vrtroopers,24
wackyworlds,24
wardnernomori,24
warlock,24
warpspeed,24
ambitionofcaesar,24
ambitionofcaesar2,24
langrisser,24
waynegretzkyandthenhlpaallstars,24
waynesworld,24
weaponlord,24
wheeloffortunefeaturingvannawhite,24
whereintheworldiscarmensandiego,24
whereintimeiscarmensandiego,24
whiprushwakuseivoltegasnonazo,24
williamsarcadesgreatesthits,24
wimbledon,24
gynoug,24
thegameswinterchallenge,24
thegameswinterchallenge,24
wiznliz,24
wolfchild,24
wolverineadamantiumrage,24
wonderboy5monsterworld3,24
worldcupsoccer,24
worldchampionshipsoccer2,24
worldclassleaderboard,24
worldcupusa94,24
worldheroes,24
worldofillusion,24
worldseriesbaseball,24
worldseriesbaseball95,24
worldseriesbaseball96,24
worldseriesbaseball98,24
worldtrophysoccer,24
wwfraw,24
wwfroyalrumble,24
wwfsuperwrestlemania,24
wwfwrestlemania,24
xmenmd,24
xmen2clonewars,24
xmen2clonewars,24
xperts,24
ys3,24
zanygolf,24
zanygolf,24
zerothekamikazesquirrel,24
zerothekamikazesquirrel,24
zerotolerance,24
zombiesatemyneighbors,24
zooltnotnthd,24
zoom,24
zoop,24
688attacksub,7
aaahhrealmonsters,7
m1abramsbattletank,7
action52md,24
actionreplay,7
proactionreplay,7
proactionreplay2,7
proactionreplay2,7
addamsfamilyvalues,7
aerotheacrobat,7
aerotheacrobat2,7
afterburner2,7
airhockey,7
almichaelsannounceshardball3,7
aladdin,7
alexkiddtenkuumajou,7
alien3,7
aliensoldier,7
alienstorm,7
alisiadragoon,7
juuouki,7
andreagassitennis,7
animaniacs,7
anotherworld,7
arcadeclassics,7
megadriveplaytv,7
megadriveplaytv3,7
archrivals,7
arielthelittlemermaid,7
ozakinaomichisupermasters,7
arrowflash,7
artalive,7
ryuukonoken,7
asterixandthegreatrescue,7
asterixandthepowerofthegods,7
asterixandthepowerofthegods,8
